FECHA,HORA,TEMP,HUM,PNM,DD,FF,NOMBRE
15042023,1,18,71,1017,180,7,GUALEGUAYCHU AERO
15042023,2,17,76,1018,180,9,GUALEGUAYCHU AERO
15042023,2,16,80,1019,180,11,GUALEGUAYCHU AERO
16042023,NA,11,91,1017,110,4,GUALEGUAYCHU AERO
16042023,NA,11,91,1017,110,4,GUALEGUAYCHU AERO
16042023,NA,11,91,1017,160,6,GUALEGUAYCHU AERO
16042023,NA,13,87,1017,140,7,GUALEGUAYCHU AERO
16042023,1,15,75,1017,140,7,GUALEGUAYCHU AERO
16042023,1,17,68,1017,140,7,GUALEGUAYCHU AERO
16042023,1,18,63,1017,140,9,GUALEGUAYCHU AERO
16042023,1,18,65,1016,160,7,GUALEGUAYCHU AERO
16042023,1,19,59,1015,140,9,GUALEGUAYCHU AERO
16042023,1,19,52,1014,180,9,GUALEGUAYCHU AERO
16042023,1,19,58,1013,160,11,GUALEGUAYCHU AERO
16042023,1,17,61,1013,200,11,GUALEGUAYCHU AERO
16042023,1,16,74,1013,200,11,GUALEGUAYCHU AERO
16042023,1,15,80,1013,180,9,GUALEGUAYCHU AERO
16042023,2,14,85,1014,230,9,GUALEGUAYCHU AERO
16042023,2,14,87,1014,180,11,GUALEGUAYCHU AERO
17042023,NA,9,100,1012,180,7,GUALEGUAYCHU AERO
17042023,NA,9,100,1012,180,7,GUALEGUAYCHU AERO
17042023,NA,10,100,1012,180,11,GUALEGUAYCHU AERO
17042023,NA,13,96,1012,180,9,GUALEGUAYCHU AERO
17042023,1,16,79,1012,180,11,GUALEGUAYCHU AERO
17042023,1,17,66,1012,140,4,GUALEGUAYCHU AERO
17042023,1,19,62,1012,140,4,GUALEGUAYCHU AERO
17042023,1,18,61,1011,140,11,GUALEGUAYCHU AERO
17042023,1,19,60,1010,140,13,GUALEGUAYCHU AERO
17042023,1,20,54,1009,140,13,GUALEGUAYCHU AERO
17042023,1,20,54,1008,140,11,GUALEGUAYCHU AERO
17042023,1,20,55,1008,140,9,GUALEGUAYCHU AERO
17042023,1,19,57,1008,90,7,GUALEGUAYCHU AERO
17042023,1,17,66,1007,90,6,GUALEGUAYCHU AERO
17042023,2,15,71,1007,90,4,GUALEGUAYCHU AERO
17042023,2,13,80,1007,0,0,GUALEGUAYCHU AERO
18042023,NA,10,92,1006,90,4,GUALEGUAYCHU AERO
18042023,NA,9,92,1006,270,11,GUALEGUAYCHU AERO
18042023,NA,9,89,1006,270,11,GUALEGUAYCHU AERO
18042023,NA,11,83,1007,230,11,GUALEGUAYCHU AERO
18042023,1,12,72,1007,230,22,GUALEGUAYCHU AERO
18042023,1,14,68,1007,230,22,GUALEGUAYCHU AERO
18042023,1,15,61,1007,230,28,GUALEGUAYCHU AERO
18042023,1,16,54,1006,230,33,GUALEGUAYCHU AERO
18042023,1,17,63,1006,230,37,GUALEGUAYCHU AERO
18042023,1,18,52,1005,230,33,GUALEGUAYCHU AERO
18042023,1,16,52,1005,250,41,GUALEGUAYCHU AERO
18042023,1,16,53,1005,230,28,GUALEGUAYCHU AERO
18042023,1,15,56,1004,230,22,GUALEGUAYCHU AERO
18042023,1,14,67,1005,230,19,GUALEGUAYCHU AERO
18042023,2,13,73,1005,230,15,GUALEGUAYCHU AERO
18042023,2,13,68,1005,230,13,GUALEGUAYCHU AERO
19042023,NA,10,86,1005,270,9,GUALEGUAYCHU AERO
19042023,NA,11,82,1005,270,9,GUALEGUAYCHU AERO
19042023,NA,12,76,1006,270,15,GUALEGUAYCHU AERO
19042023,NA,14,68,1006,250,26,GUALEGUAYCHU AERO
19042023,1,14,70,1007,250,26,GUALEGUAYCHU AERO
19042023,1,13,75,1008,230,22,GUALEGUAYCHU AERO
19042023,1,17,61,1008,250,30,GUALEGUAYCHU AERO
19042023,1,17,57,1008,230,46,GUALEGUAYCHU AERO
19042023,1,19,50,1008,230,43,GUALEGUAYCHU AERO
19042023,1,19,46,1009,230,48,GUALEGUAYCHU AERO
19042023,1,18,50,1011,230,44,GUALEGUAYCHU AERO
19042023,1,18,51,1011,230,69,GUALEGUAYCHU AERO
19042023,1,17,53,1012,230,46,GUALEGUAYCHU AERO
19042023,1,15,61,1012,230,17,GUALEGUAYCHU AERO
19042023,2,13,67,1013,230,7,GUALEGUAYCHU AERO
19042023,2,12,77,1015,230,4,GUALEGUAYCHU AERO
20042023,NA,4,99,1018,230,6,GUALEGUAYCHU AERO
20042023,NA,4,94,1018,230,6,GUALEGUAYCHU AERO
20042023,NA,4,93,1019,230,4,GUALEGUAYCHU AERO
20042023,NA,7,94,1019,250,6,GUALEGUAYCHU AERO
20042023,1,14,75,1020,230,4,GUALEGUAYCHU AERO
20042023,1,16,64,1020,360,11,GUALEGUAYCHU AERO
20042023,1,18,56,1020,360,9,GUALEGUAYCHU AERO
20042023,1,20,53,1019,360,11,GUALEGUAYCHU AERO
20042023,1,21,46,1018,360,7,GUALEGUAYCHU AERO
20042023,1,21,45,1018,360,11,GUALEGUAYCHU AERO
20042023,1,22,44,1017,360,9,GUALEGUAYCHU AERO
20042023,1,21,45,1017,360,6,GUALEGUAYCHU AERO
20042023,1,20,50,1017,360,6,GUALEGUAYCHU AERO
20042023,1,18,57,1017,360,6,GUALEGUAYCHU AERO
20042023,2,15,68,1017,50,7,GUALEGUAYCHU AERO
20042023,2,15,63,1017,50,7,GUALEGUAYCHU AERO
21042023,NA,9,83,1016,50,6,GUALEGUAYCHU AERO
21042023,NA,9,82,1016,50,7,GUALEGUAYCHU AERO
21042023,NA,8,89,1016,40,9,GUALEGUAYCHU AERO
21042023,NA,11,80,1016,20,9,GUALEGUAYCHU AERO
21042023,1,15,71,1017,360,15,GUALEGUAYCHU AERO
21042023,1,18,60,1017,360,22,GUALEGUAYCHU AERO
21042023,1,20,53,1017,360,22,GUALEGUAYCHU AERO
21042023,1,21,47,1016,360,22,GUALEGUAYCHU AERO
21042023,1,22,47,1014,360,17,GUALEGUAYCHU AERO
21042023,1,23,45,1014,360,15,GUALEGUAYCHU AERO
21042023,1,23,45,1014,360,13,GUALEGUAYCHU AERO
21042023,1,22,50,1013,340,7,GUALEGUAYCHU AERO
21042023,1,21,53,1013,360,7,GUALEGUAYCHU AERO
21042023,1,20,59,1014,20,7,GUALEGUAYCHU AERO
21042023,2,18,61,1014,50,7,GUALEGUAYCHU AERO
21042023,2,17,57,1014,50,7,GUALEGUAYCHU AERO
22042023,NA,11,92,1016,160,4,GUALEGUAYCHU AERO
22042023,NA,11,92,1017,140,4,GUALEGUAYCHU AERO
22042023,NA,10,94,1018,0,0,GUALEGUAYCHU AERO
22042023,NA,14,90,1019,140,4,GUALEGUAYCHU AERO
22042023,1,17,73,1019,90,7,GUALEGUAYCHU AERO
22042023,1,20,64,1020,90,7,GUALEGUAYCHU AERO
22042023,1,22,49,1019,140,7,GUALEGUAYCHU AERO
22042023,1,23,48,1019,90,4,GUALEGUAYCHU AERO
22042023,1,24,46,1018,70,4,GUALEGUAYCHU AERO
22042023,1,24,48,1018,90,4,GUALEGUAYCHU AERO
22042023,1,23,50,1017,90,4,GUALEGUAYCHU AERO
22042023,1,23,53,1017,70,4,GUALEGUAYCHU AERO
22042023,1,21,60,1018,140,4,GUALEGUAYCHU AERO
22042023,1,18,68,1019,180,4,GUALEGUAYCHU AERO
22042023,2,17,71,1019,180,4,GUALEGUAYCHU AERO
22042023,2,16,74,1019,180,4,GUALEGUAYCHU AERO
23042023,NA,13,91,1020,90,4,GUALEGUAYCHU AERO
23042023,NA,14,89,1020,90,6,GUALEGUAYCHU AERO
23042023,NA,14,89,1020,90,6,GUALEGUAYCHU AERO
23042023,NA,14,89,1020,90,4,GUALEGUAYCHU AERO
23042023,1,16,83,1021,70,6,GUALEGUAYCHU AERO
23042023,1,18,77,1020,50,9,GUALEGUAYCHU AERO
23042023,1,19,73,1020,50,9,GUALEGUAYCHU AERO
23042023,1,22,65,1020,50,9,GUALEGUAYCHU AERO
23042023,1,22,66,1019,50,6,GUALEGUAYCHU AERO
23042023,1,21,71,1019,90,7,GUALEGUAYCHU AERO
23042023,1,21,70,1018,110,6,GUALEGUAYCHU AERO
23042023,1,21,69,1018,110,6,GUALEGUAYCHU AERO
23042023,1,20,74,1018,110,7,GUALEGUAYCHU AERO
23042023,1,19,80,1018,110,6,GUALEGUAYCHU AERO
23042023,2,18,84,1019,90,6,GUALEGUAYCHU AERO
23042023,2,17,87,1019,140,6,GUALEGUAYCHU AERO
24042023,NA,14,97,1018,0,0,GUALEGUAYCHU AERO
24042023,NA,14,94,1019,50,4,GUALEGUAYCHU AERO
24042023,NA,14,97,1019,0,0,GUALEGUAYCHU AERO
24042023,NA,15,97,1020,0,0,GUALEGUAYCHU AERO
24042023,1,17,90,1019,90,7,GUALEGUAYCHU AERO
24042023,1,18,88,1019,110,9,GUALEGUAYCHU AERO
24042023,1,21,81,1019,90,7,GUALEGUAYCHU AERO
24042023,1,22,77,1018,140,4,GUALEGUAYCHU AERO
24042023,1,22,74,1018,110,6,GUALEGUAYCHU AERO
24042023,1,23,72,1017,140,6,GUALEGUAYCHU AERO
24042023,1,22,73,1016,90,7,GUALEGUAYCHU AERO
24042023,1,22,75,1016,110,6,GUALEGUAYCHU AERO
24042023,1,21,80,1015,160,4,GUALEGUAYCHU AERO
24042023,1,19,87,1015,160,4,GUALEGUAYCHU AERO
24042023,2,19,89,1015,180,6,GUALEGUAYCHU AERO
24042023,2,18,90,1015,140,4,GUALEGUAYCHU AERO
25042023,NA,16,98,1015,50,7,GUALEGUAYCHU AERO
25042023,NA,16,96,1015,140,4,GUALEGUAYCHU AERO
25042023,NA,16,100,1014,180,4,GUALEGUAYCHU AERO
25042023,NA,16,98,1014,180,7,GUALEGUAYCHU AERO
25042023,1,18,90,1014,110,7,GUALEGUAYCHU AERO
25042023,1,19,81,1014,110,7,GUALEGUAYCHU AERO
25042023,1,20,77,1014,360,4,GUALEGUAYCHU AERO
25042023,1,21,74,1014,290,4,GUALEGUAYCHU AERO
25042023,1,22,68,1013,290,6,GUALEGUAYCHU AERO
25042023,1,22,70,1012,270,6,GUALEGUAYCHU AERO
25042023,1,21,72,1012,270,6,GUALEGUAYCHU AERO
25042023,1,21,72,1011,320,9,GUALEGUAYCHU AERO
25042023,1,20,79,1012,340,6,GUALEGUAYCHU AERO
25042023,1,19,85,1012,0,0,GUALEGUAYCHU AERO
25042023,2,18,88,1012,0,0,GUALEGUAYCHU AERO
25042023,2,16,91,1012,0,0,GUALEGUAYCHU AERO
26042023,NA,12,100,1012,360,4,GUALEGUAYCHU AERO
26042023,NA,11,97,1012,360,4,GUALEGUAYCHU AERO
26042023,NA,11,100,1014,360,4,GUALEGUAYCHU AERO
26042023,NA,14,100,1014,360,4,GUALEGUAYCHU AERO
26042023,1,17,100,1015,360,4,GUALEGUAYCHU AERO
26042023,1,20,80,1014,230,11,GUALEGUAYCHU AERO
26042023,1,21,74,1014,230,19,GUALEGUAYCHU AERO
26042023,1,22,70,1014,180,19,GUALEGUAYCHU AERO
26042023,1,22,69,1014,180,15,GUALEGUAYCHU AERO
26042023,1,24,65,1013,180,11,GUALEGUAYCHU AERO
26042023,1,23,63,1013,180,11,GUALEGUAYCHU AERO
26042023,1,23,69,1013,180,11,GUALEGUAYCHU AERO
26042023,1,22,71,1013,140,6,GUALEGUAYCHU AERO
26042023,1,20,83,1014,90,6,GUALEGUAYCHU AERO
26042023,2,18,90,1014,90,4,GUALEGUAYCHU AERO
26042023,2,17,88,1013,180,4,GUALEGUAYCHU AERO
27042023,NA,12,100,1014,0,0,GUALEGUAYCHU AERO
27042023,NA,11,97,1015,0,0,GUALEGUAYCHU AERO
27042023,NA,11,99,1015,0,0,GUALEGUAYCHU AERO
27042023,NA,12,99,1015,0,0,GUALEGUAYCHU AERO
27042023,1,18,90,1015,0,0,GUALEGUAYCHU AERO
27042023,1,22,74,1016,250,9,GUALEGUAYCHU AERO
27042023,1,24,65,1015,230,7,GUALEGUAYCHU AERO
27042023,1,25,61,1015,270,7,GUALEGUAYCHU AERO
27042023,1,26,54,1014,320,6,GUALEGUAYCHU AERO
27042023,1,27,49,1013,320,9,GUALEGUAYCHU AERO
27042023,1,27,50,1013,340,9,GUALEGUAYCHU AERO
27042023,1,25,53,1013,340,11,GUALEGUAYCHU AERO
27042023,1,23,63,1013,20,7,GUALEGUAYCHU AERO
27042023,1,22,65,1013,20,6,GUALEGUAYCHU AERO
27042023,2,20,76,1013,20,4,GUALEGUAYCHU AERO
27042023,2,19,78,1014,20,6,GUALEGUAYCHU AERO
28042023,NA,14,96,1014,20,6,GUALEGUAYCHU AERO
28042023,NA,13,97,1014,20,7,GUALEGUAYCHU AERO
28042023,NA,13,96,1015,20,7,GUALEGUAYCHU AERO
28042023,NA,15,93,1015,20,9,GUALEGUAYCHU AERO
28042023,1,19,81,1015,340,19,GUALEGUAYCHU AERO
28042023,1,22,68,1014,340,28,GUALEGUAYCHU AERO
28042023,1,24,63,1014,320,28,GUALEGUAYCHU AERO
28042023,1,25,59,1013,340,31,GUALEGUAYCHU AERO
28042023,1,26,55,1013,320,33,GUALEGUAYCHU AERO
28042023,1,27,54,1012,340,33,GUALEGUAYCHU AERO
28042023,1,27,51,1011,360,24,GUALEGUAYCHU AERO
28042023,1,26,56,1011,360,24,GUALEGUAYCHU AERO
28042023,1,24,62,1011,360,17,GUALEGUAYCHU AERO
28042023,1,22,69,1011,360,15,GUALEGUAYCHU AERO
28042023,2,20,76,1012,20,15,GUALEGUAYCHU AERO
28042023,2,19,78,1011,20,19,GUALEGUAYCHU AERO
29042023,NA,15,89,1010,20,17,GUALEGUAYCHU AERO
29042023,NA,15,88,1010,20,17,GUALEGUAYCHU AERO
29042023,NA,15,87,1011,20,15,GUALEGUAYCHU AERO
29042023,NA,17,80,1011,360,17,GUALEGUAYCHU AERO
29042023,1,19,71,1011,20,20,GUALEGUAYCHU AERO
29042023,1,23,63,1011,360,26,GUALEGUAYCHU AERO
29042023,1,24,60,1011,360,31,GUALEGUAYCHU AERO
29042023,1,26,57,1010,360,28,GUALEGUAYCHU AERO
29042023,1,26,55,1009,360,28,GUALEGUAYCHU AERO
29042023,1,27,52,1008,360,30,GUALEGUAYCHU AERO
29042023,1,27,54,1008,360,20,GUALEGUAYCHU AERO
29042023,1,26,55,1007,360,24,GUALEGUAYCHU AERO
29042023,1,24,59,1007,360,19,GUALEGUAYCHU AERO
29042023,1,22,66,1007,360,13,GUALEGUAYCHU AERO
29042023,2,21,71,1007,20,9,GUALEGUAYCHU AERO
29042023,2,20,77,1007,20,11,GUALEGUAYCHU AERO
30042023,NA,19,83,1007,360,15,GUALEGUAYCHU AERO
30042023,NA,19,83,1007,360,15,GUALEGUAYCHU AERO
30042023,NA,19,83,1007,360,19,GUALEGUAYCHU AERO
30042023,NA,21,79,1007,360,20,GUALEGUAYCHU AERO
30042023,1,23,77,1008,360,20,GUALEGUAYCHU AERO
30042023,1,26,70,1007,360,28,GUALEGUAYCHU AERO
30042023,1,27,68,1008,360,28,GUALEGUAYCHU AERO
30042023,1,28,67,1008,360,20,GUALEGUAYCHU AERO
30042023,1,29,66,1005,320,22,GUALEGUAYCHU AERO
30042023,1,29,67,1005,320,22,GUALEGUAYCHU AERO
30042023,1,29,68,1005,290,22,GUALEGUAYCHU AERO
30042023,1,29,69,1005,290,19,GUALEGUAYCHU AERO
30042023,1,17,83,1009,180,41,GUALEGUAYCHU AERO
30042023,1,16,83,1011,180,30,GUALEGUAYCHU AERO
30042023,2,15,83,1013,160,30,GUALEGUAYCHU AERO
30042023,2,14,81,1015,180,30,GUALEGUAYCHU AERO
01052023,NA,10,90,1019,180,9,GUALEGUAYCHU AERO
01052023,NA,9,94,1019,180,7,GUALEGUAYCHU AERO
01052023,NA,9,96,1020,180,9,GUALEGUAYCHU AERO
01052023,NA,11,84,1020,180,11,GUALEGUAYCHU AERO
01052023,1,14,68,1021,160,9,GUALEGUAYCHU AERO
01052023,1,16,56,1021,160,9,GUALEGUAYCHU AERO
01052023,1,18,52,1021,160,11,GUALEGUAYCHU AERO
01052023,1,18,45,1020,160,9,GUALEGUAYCHU AERO
01052023,1,19,44,1019,140,11,GUALEGUAYCHU AERO
01052023,1,20,43,1019,140,9,GUALEGUAYCHU AERO
01052023,1,19,39,1018,180,15,GUALEGUAYCHU AERO
01052023,1,19,46,1018,160,7,GUALEGUAYCHU AERO
01052023,1,17,52,1018,140,7,GUALEGUAYCHU AERO
01052023,1,14,64,1019,160,4,GUALEGUAYCHU AERO
01052023,2,14,59,1019,140,6,GUALEGUAYCHU AERO
01052023,2,14,59,1019,140,6,GUALEGUAYCHU AERO
02052023,NA,10,89,1020,230,4,GUALEGUAYCHU AERO
02052023,NA,10,90,1021,180,4,GUALEGUAYCHU AERO
02052023,NA,9,85,1021,180,4,GUALEGUAYCHU AERO
02052023,NA,11,78,1021,140,4,GUALEGUAYCHU AERO
02052023,1,15,57,1022,140,13,GUALEGUAYCHU AERO
02052023,1,16,50,1022,110,15,GUALEGUAYCHU AERO
02052023,1,17,45,1021,110,13,GUALEGUAYCHU AERO
02052023,1,18,42,1021,140,13,GUALEGUAYCHU AERO
02052023,1,19,41,1020,140,19,GUALEGUAYCHU AERO
02052023,1,19,40,1019,140,15,GUALEGUAYCHU AERO
02052023,1,19,44,1019,140,15,GUALEGUAYCHU AERO
02052023,1,18,47,1019,110,11,GUALEGUAYCHU AERO
02052023,1,17,56,1019,160,6,GUALEGUAYCHU AERO
02052023,1,13,64,1019,160,6,GUALEGUAYCHU AERO
02052023,2,12,63,1019,160,6,GUALEGUAYCHU AERO
02052023,2,11,66,1020,140,7,GUALEGUAYCHU AERO
03052023,NA,6,94,1020,90,4,GUALEGUAYCHU AERO
03052023,NA,6,94,1020,90,7,GUALEGUAYCHU AERO
03052023,NA,6,94,1020,90,7,GUALEGUAYCHU AERO
03052023,NA,10,87,1020,90,7,GUALEGUAYCHU AERO
03052023,1,13,77,1020,90,7,GUALEGUAYCHU AERO
03052023,1,15,66,1021,90,7,GUALEGUAYCHU AERO
03052023,1,18,57,1021,90,9,GUALEGUAYCHU AERO
03052023,1,18,56,1021,90,9,GUALEGUAYCHU AERO
03052023,1,19,52,1018,90,9,GUALEGUAYCHU AERO
03052023,1,20,48,1017,90,9,GUALEGUAYCHU AERO
03052023,1,20,47,1016,110,9,GUALEGUAYCHU AERO
03052023,1,19,51,1017,110,7,GUALEGUAYCHU AERO
03052023,1,18,59,1017,110,6,GUALEGUAYCHU AERO
03052023,1,15,67,1017,140,4,GUALEGUAYCHU AERO
03052023,2,14,74,1017,160,4,GUALEGUAYCHU AERO
03052023,2,12,87,1016,160,4,GUALEGUAYCHU AERO
04052023,NA,10,92,1017,90,4,GUALEGUAYCHU AERO
04052023,NA,9,95,1017,90,4,GUALEGUAYCHU AERO
04052023,NA,10,92,1018,90,7,GUALEGUAYCHU AERO
04052023,NA,13,86,1018,70,6,GUALEGUAYCHU AERO
04052023,1,16,81,1018,90,4,GUALEGUAYCHU AERO
04052023,1,19,76,1018,70,9,GUALEGUAYCHU AERO
04052023,1,20,66,1018,50,11,GUALEGUAYCHU AERO
04052023,1,21,61,1017,50,9,GUALEGUAYCHU AERO
04052023,1,22,58,1016,90,11,GUALEGUAYCHU AERO
04052023,1,23,57,1016,90,7,GUALEGUAYCHU AERO
04052023,1,22,57,1015,90,9,GUALEGUAYCHU AERO
04052023,1,22,57,1015,90,7,GUALEGUAYCHU AERO
04052023,1,20,66,1015,90,4,GUALEGUAYCHU AERO
04052023,1,19,70,1016,90,6,GUALEGUAYCHU AERO
04052023,2,17,77,1016,90,6,GUALEGUAYCHU AERO
04052023,2,17,78,1017,110,6,GUALEGUAYCHU AERO
05052023,NA,16,96,1017,140,4,GUALEGUAYCHU AERO
05052023,NA,16,94,1017,140,7,GUALEGUAYCHU AERO
05052023,NA,16,96,1016,140,7,GUALEGUAYCHU AERO
05052023,NA,17,94,1017,140,11,GUALEGUAYCHU AERO
05052023,1,17,93,1018,140,7,GUALEGUAYCHU AERO
05052023,1,17,97,1018,140,11,GUALEGUAYCHU AERO
05052023,1,17,99,1017,140,13,GUALEGUAYCHU AERO
05052023,1,17,98,1017,140,7,GUALEGUAYCHU AERO
05052023,1,17,99,1015,140,11,GUALEGUAYCHU AERO
05052023,1,18,98,1014,140,11,GUALEGUAYCHU AERO
05052023,1,18,99,1013,140,11,GUALEGUAYCHU AERO
05052023,1,18,99,1013,140,11,GUALEGUAYCHU AERO
05052023,1,18,100,1013,140,9,GUALEGUAYCHU AERO
05052023,1,18,100,1013,90,15,GUALEGUAYCHU AERO
05052023,2,18,98,1014,140,15,GUALEGUAYCHU AERO
05052023,2,18,98,1014,140,15,GUALEGUAYCHU AERO
06052023,NA,17,99,1012,20,6,GUALEGUAYCHU AERO
06052023,NA,17,99,1012,20,9,GUALEGUAYCHU AERO
06052023,NA,17,99,1012,20,11,GUALEGUAYCHU AERO
06052023,NA,17,99,1012,20,11,GUALEGUAYCHU AERO
06052023,1,17,99,1013,360,15,GUALEGUAYCHU AERO
06052023,1,19,95,1013,360,19,GUALEGUAYCHU AERO
06052023,1,18,95,1012,340,19,GUALEGUAYCHU AERO
06052023,1,18,95,1011,340,19,GUALEGUAYCHU AERO
06052023,1,18,85,1011,340,28,GUALEGUAYCHU AERO
06052023,1,18,88,1010,320,24,GUALEGUAYCHU AERO
06052023,1,18,90,1010,320,19,GUALEGUAYCHU AERO
06052023,1,17,96,1010,320,15,GUALEGUAYCHU AERO
06052023,1,17,92,1010,320,19,GUALEGUAYCHU AERO
06052023,1,17,94,1010,320,19,GUALEGUAYCHU AERO
06052023,2,16,94,1010,320,15,GUALEGUAYCHU AERO
06052023,2,16,97,1010,320,13,GUALEGUAYCHU AERO
07052023,NA,13,100,1012,0,0,GUALEGUAYCHU AERO
07052023,NA,13,100,1013,0,0,GUALEGUAYCHU AERO
07052023,NA,14,100,1013,270,4,GUALEGUAYCHU AERO
07052023,NA,14,100,1014,270,4,GUALEGUAYCHU AERO
07052023,1,15,98,1014,270,9,GUALEGUAYCHU AERO
07052023,1,16,90,1014,250,22,GUALEGUAYCHU AERO
07052023,1,17,81,1014,250,19,GUALEGUAYCHU AERO
07052023,1,19,77,1013,250,19,GUALEGUAYCHU AERO
07052023,1,19,75,1014,250,20,GUALEGUAYCHU AERO
07052023,1,20,66,1014,250,17,GUALEGUAYCHU AERO
07052023,1,20,62,1013,250,11,GUALEGUAYCHU AERO
07052023,1,20,68,1013,270,9,GUALEGUAYCHU AERO
07052023,1,19,72,1013,270,7,GUALEGUAYCHU AERO
07052023,1,17,81,1013,250,4,GUALEGUAYCHU AERO
07052023,2,16,85,1013,250,4,GUALEGUAYCHU AERO
07052023,2,14,90,1014,270,4,GUALEGUAYCHU AERO
08052023,NA,11,97,1016,360,4,GUALEGUAYCHU AERO
08052023,NA,10,97,1016,270,4,GUALEGUAYCHU AERO
08052023,NA,9,100,1016,270,4,GUALEGUAYCHU AERO
08052023,NA,12,97,1017,270,4,GUALEGUAYCHU AERO
08052023,1,16,87,1017,320,4,GUALEGUAYCHU AERO
08052023,1,18,81,1017,140,4,GUALEGUAYCHU AERO
08052023,1,20,69,1017,90,4,GUALEGUAYCHU AERO
08052023,1,21,61,1016,90,4,GUALEGUAYCHU AERO
08052023,1,21,72,1016,270,4,GUALEGUAYCHU AERO
08052023,1,23,60,1016,270,4,GUALEGUAYCHU AERO
08052023,1,22,64,1016,180,4,GUALEGUAYCHU AERO
08052023,1,22,59,1016,180,4,GUALEGUAYCHU AERO
08052023,1,20,73,1016,180,4,GUALEGUAYCHU AERO
08052023,1,17,75,1016,180,4,GUALEGUAYCHU AERO
08052023,2,16,81,1016,270,4,GUALEGUAYCHU AERO
08052023,2,14,93,1017,180,4,GUALEGUAYCHU AERO
09052023,NA,8,99,1019,0,0,GUALEGUAYCHU AERO
09052023,NA,7,99,1019,0,0,GUALEGUAYCHU AERO
09052023,NA,6,100,1020,0,0,GUALEGUAYCHU AERO
09052023,NA,9,97,1021,0,0,GUALEGUAYCHU AERO
09052023,1,13,90,1021,0,0,GUALEGUAYCHU AERO
09052023,1,16,84,1021,340,6,GUALEGUAYCHU AERO
09052023,1,17,73,1020,50,4,GUALEGUAYCHU AERO
09052023,1,18,68,1020,230,6,GUALEGUAYCHU AERO
09052023,1,19,63,1019,230,6,GUALEGUAYCHU AERO
09052023,1,20,61,1018,20,4,GUALEGUAYCHU AERO
09052023,1,20,61,1018,180,4,GUALEGUAYCHU AERO
09052023,1,19,64,1018,230,4,GUALEGUAYCHU AERO
09052023,1,18,70,1018,160,4,GUALEGUAYCHU AERO
09052023,1,16,78,1018,180,6,GUALEGUAYCHU AERO
09052023,2,15,80,1019,140,4,GUALEGUAYCHU AERO
09052023,2,15,78,1018,90,4,GUALEGUAYCHU AERO
10052023,NA,9,99,1020,140,4,GUALEGUAYCHU AERO
10052023,NA,8,97,1021,180,4,GUALEGUAYCHU AERO
10052023,NA,7,97,1021,230,4,GUALEGUAYCHU AERO
10052023,NA,10,95,1021,230,4,GUALEGUAYCHU AERO
10052023,1,16,71,1022,180,17,GUALEGUAYCHU AERO
10052023,1,18,65,1022,200,17,GUALEGUAYCHU AERO
10052023,1,19,61,1022,180,15,GUALEGUAYCHU AERO
10052023,1,20,58,1021,180,13,GUALEGUAYCHU AERO
10052023,1,21,54,1020,200,19,GUALEGUAYCHU AERO
10052023,1,21,54,1020,180,19,GUALEGUAYCHU AERO
10052023,1,21,54,1019,180,11,GUALEGUAYCHU AERO
10052023,1,20,55,1019,180,19,GUALEGUAYCHU AERO
10052023,1,18,65,1019,140,7,GUALEGUAYCHU AERO
10052023,1,15,75,1020,140,6,GUALEGUAYCHU AERO
10052023,2,14,80,1020,140,4,GUALEGUAYCHU AERO
10052023,2,13,84,1020,140,4,GUALEGUAYCHU AERO
11052023,NA,9,99,1021,0,0,GUALEGUAYCHU AERO
11052023,NA,7,99,1021,0,0,GUALEGUAYCHU AERO
11052023,NA,9,100,1021,0,0,GUALEGUAYCHU AERO
11052023,NA,8,96,1021,0,0,GUALEGUAYCHU AERO
11052023,1,13,82,1022,70,9,GUALEGUAYCHU AERO
11052023,1,14,78,1022,70,7,GUALEGUAYCHU AERO
11052023,1,15,66,1022,90,7,GUALEGUAYCHU AERO
11052023,1,16,64,1022,70,7,GUALEGUAYCHU AERO
11052023,1,17,59,1021,140,7,GUALEGUAYCHU AERO
11052023,1,17,57,1021,140,6,GUALEGUAYCHU AERO
11052023,1,17,57,1021,110,6,GUALEGUAYCHU AERO
11052023,1,17,57,1021,110,4,GUALEGUAYCHU AERO
11052023,1,15,65,1021,90,4,GUALEGUAYCHU AERO
11052023,1,13,73,1021,0,0,GUALEGUAYCHU AERO
11052023,2,12,76,1021,0,0,GUALEGUAYCHU AERO
11052023,2,12,77,1021,90,6,GUALEGUAYCHU AERO
12052023,NA,5,99,1021,0,0,GUALEGUAYCHU AERO
12052023,NA,6,100,1021,0,0,GUALEGUAYCHU AERO
12052023,NA,4,99,1022,0,0,GUALEGUAYCHU AERO
12052023,NA,7,96,1022,0,0,GUALEGUAYCHU AERO
12052023,1,11,86,1022,360,11,GUALEGUAYCHU AERO
12052023,1,14,75,1022,360,11,GUALEGUAYCHU AERO
12052023,1,15,67,1022,360,13,GUALEGUAYCHU AERO
12052023,1,17,61,1022,360,19,GUALEGUAYCHU AERO
12052023,1,19,55,1020,360,13,GUALEGUAYCHU AERO
12052023,1,19,54,1019,360,6,GUALEGUAYCHU AERO
12052023,1,19,53,1019,360,19,GUALEGUAYCHU AERO
12052023,1,20,50,1018,360,11,GUALEGUAYCHU AERO
12052023,1,17,67,1018,360,6,GUALEGUAYCHU AERO
12052023,1,15,69,1018,360,7,GUALEGUAYCHU AERO
